full_name,name,neo,pha,epoch_cal,equinox,e,a,q,i,w,H,ma,ad,n,moid,t_jup,om,per,per_y,class,producer,first_obs,last_obs,diameter,albedo
" 23706 (1997 SY32)",,N,N,20200531.0000000,J2000,.09162817786321224,5.247824457745037,4.766975864935859,6.798520728460569,8.278224590100145,12.3,318.7317836985762,5.728673050554215,.08198513667814587,3.77244,2.978,21.80816832305491,4391.039822416523,12.0220118341315,TJN,"Otto Matic",1977-02-11,2019-08-24,14.114,0.097
" 23709 (1997 TA28)",,N,N,20200531.0000000,J2000,.08428538498361543,5.153147802787865,4.718812756352419,10.69344639687962,335.3500165071148,11.6,340.8702047207425,5.587482849223312,.0842549015096743,3.72363,2.959,37.93022065678237,4272.748452013372,11.6981477125623,TJN,"Otto Matic",1991-01-15,2020-01-06,20.368,0.098
" 23710 (1997 UJ)",,N,N,20200531.0000000,J2000,.06186308416578288,5.176601473446425,4.856360940801893,11.07238968811768,205.6049774648556,12.2,316.7084481631813,5.496842006090956,.08368294901524077,3.87384,2.959,224.1127058797582,4301.951642913958,11.7781016917562,TJN,"Otto Matic",1997-10-20,2019-11-25,17.104,0.073
" 23714 (1998 EC3)",,Y,N,20200531.0000000,J2000,.5169333039280962,2.127861333027984,1.027898943844985,8.399120542085942,128.98497982,16.6,16.96024072071645,3.227823722210982,.3175331632100893,.0802489,3.528,127.8511816989131,1133.739847392927,3.10401053358775,AMO,"Otto Matic",1998-03-01,2020-02-02,,
" 23939 (1998 TV33)",,N,N,20200531.0000000,J2000,.04201556723711904,5.090713231197805,4.876824027147522,9.928702776013777,358.6440013574482,11.4,297.2546327671691,5.304602435248087,.08580964873255212,3.89036,2.969,66.41629530546942,4195.332405124193,11.4861941276501,TJN,"Otto Matic",1988-12-07,2019-11-30,24.482,0.089
" 23947 (1998 UH16)",,N,N,20200531.0000000,J2000,.06650584208751509,5.255909199053483,4.906360531834914,3.604076114773938,332.808902122361,11.8,163.2856372503378,5.605457866272052,.08179604275450283,3.90739,2.992,216.1749813524642,4401.190911893866,12.0498040024473,TJN,"Otto Matic",1991-04-14,2019-09-24,18.951,0.078
" 23958 (1998 VD30)",,N,N,20200531.0000000,J2000,.0989060129198083,5.231632171410816,4.714192292273574,24.90014982038607,234.4325463664628,10.2,252.691967189964,5.749072050548059,.0823660560835231,3.7896,2.805,225.4244019283076,4370.732521597767,11.9664134746003,TJN,"Otto Matic",1986-11-30,2020-01-06,46.001,0.076
" 23963 (1998 WY8)",,N,N,20200531.0000000,J2000,.08815210746207568,5.197782332508619,4.739586865768841,4.136232948346144,146.3015549744598,11.7,315.6735613259783,5.655977799248397,.08317196095177712,3.75359,2.987,275.2221658553841,4328.381775304385,11.8504634505254,TJN,"Otto Matic",1951-11-30,2019-11-29,19.945,0.102
" 23968 (1998 XA13)",,N,N,20200531.0000000,J2000,.161008127682095,5.253300899300901,4.407476757353797,12.50791452693882,28.81120077224124,11.1,252.5330093160251,6.099125041248004,.0818569687557647,3.43059,2.927,84.03862978227136,4397.915113056851,12.0408353540229,TJN,"Otto Matic",1991-03-19,2019-11-21,31.358,0.065
" 23970 (1998 YP6)",,N,N,20200531.0000000,J2000,.06609632623571188,5.264232744799703,4.916286299918704,32.11329949473879,12.25385133931542,11.0,263.7373538937833,5.612179189680701,.08160212164363825,3.93586,2.689,76.40922149855069,4411.650000623064,12.0784394267572,TJN,"Otto Matic",1992-04-30,2019-10-15,32.404,0.081
" 23987 (1999 NB63)",,N,N,20200531.0000000,J2000,.1682157262739879,5.189226434048336,4.316316940644719,21.41024205233305,67.54184636416356,11.6,252.4251127630014,6.062135927451952,.08337774425216987,3.37954,2.836,279.7445467674789,4317.698964260851,11.821215507901,TJN,"Otto Matic",1954-12-22,2019-05-02,20.585,0.095
" 24018 (1999 RU134)",,N,N,20200531.0000000,J2000,.04775655147615975,5.227349568450943,4.977709379701333,15.78522355372025,169.807889855302,11.5,268.6566602662908,5.476989757200552,.08246729668792049,3.96952,2.922,164.6102157586918,4365.366811553694,11.9517229611326,TJN,"Otto Matic",1950-06-19,2019-05-10,24.206,0.083
" 24022 (1999 RA144)",,N,N,20200531.0000000,J2000,.09045440289333011,5.3130324230489,4.832445247669109,9.862958703634122,109.6454428091543,12.1,296.6956203396247,5.79361959842869,.08048044602005042,3.83429,2.962,196.3240571409707,4473.136243682245,12.2467795857146,TJN,"Otto Matic",1988-08-19,2020-01-26,20.991,0.070
" 24212 (1999 XW59)",,N,N,20200531.0000000,J2000,.04267703643460546,5.064270174203932,4.848142131464745,7.243583188456138,359.1293892384626,12.1,284.0219230678541,5.280398216943119,.08648260715433541,3.86272,2.983,72.54150699890815,4162.686716388534,11.3968151030487,TJN,"Otto Matic",1986-09-01,2019-10-03,,
" 24225 (1999 XV80)",,N,N,20200531.0000000,J2000,.03806351622990491,5.154790961920655,4.958581492479821,11.16503776960151,32.68522820550062,11.7,237.4427050874149,5.35100043136149,.08421461864119488,3.98092,2.961,83.45061489563517,4274.792260638469,11.7037433556152,TJN,"Otto Matic",1955-04-14,2019-09-29,14.633,0.189
" 24233 (1999 XD94)",,N,N,20200531.0000000,J2000,.03932288825007695,5.292699456640611,5.08457522736589,11.68049410587802,100.6186486859369,11.3,318.2030115367437,5.500823685915333,.0809446638146762,4.11866,2.957,304.5064472195945,4447.48279916542,12.1765442824515,TJN,"Otto Matic",1951-11-04,2019-11-27,22.641,0.114
" 24244 (1999 XY101)",,N,N,20200531.0000000,J2000,.04497949627712627,5.186133043971157,4.952863392027175,29.17261180166469,165.2413964400486,10.8,277.6742691771838,5.419402695915139,.08345235427700956,3.97376,2.745,292.0611609944809,4313.838754087457,11.8106468284393,TJN,"Otto Matic",1951-12-22,2020-01-18,35.342,0.074
" 24275 (1999 XW167)",,N,N,20200531.0000000,J2000,.0431515769788398,5.121570221643134,4.900566389971367,12.55027418648743,217.3620462841848,11.1,216.6355297284874,5.342574053314902,.08503532509155237,3.92482,2.951,276.49240124,4233.534705869706,11.5907863268164,TJN,"Otto Matic",1951-12-27,2019-11-29,28.389,0.080
" 24279 (1999 XR171)",,N,N,20200531.0000000,J2000,.07359608961323277,5.175082083470194,4.794216278699286,10.75510771242597,131.5544549750219,12.0,285.5314010716455,5.555947888241102,.08371980534831332,3.82212,2.960,313.5509603284113,4300.057776080971,11.7729165669568,TJN,"Otto Matic",1996-09-16,2019-10-02,20.315,0.089
" 24312 (1999 YO22)",,N,N,20200531.0000000,J2000,.1060282948179361,5.245539127970148,4.68936355883071,16.67980575138789,290.5822951424276,11.6,4.880772246778213,5.801714697109587,.08203872034468562,3.73039,2.905,60.61125559413934,4388.171810670136,12.0141596459141,TJN,"Otto Matic",1992-04-27,2019-11-24,25.545,0.068
" 24313 (1999 YR27)",,N,N,20200531.0000000,J2000,.08646374907781937,5.265961717566999,4.810646924965884,18.151587455886,356.2501072042186,10.8,318.1381003046369,5.721276510168114,.08156193631600922,3.8166,2.893,33.84724104657764,4413.823607683749,12.0843904385592,TJN,"Otto Matic",1953-02-08,2019-11-14,34.591,0.077
" 24340 (2000 AP84)",,N,N,20200531.0000000,J2000,.1486156452273161,5.218767926906684,4.443177364157824,6.071462697413543,164.8471353112154,12.1,287.6022611954091,5.994358489655544,.08267079173988308,3.459,2.967,271.4926203461831,4354.621413723854,11.9223036652262,TJN,"Otto Matic",1986-10-31,2019-12-06,19.069,0.101
" 24341 (2000 AJ87)",,N,N,20200531.0000000,J2000,.06540949211781119,5.248680140552697,4.905366638270303,14.17443126197463,320.0850938464911,12.1,289.4331954738678,5.59199364283509,.08196508866300414,3.93496,2.935,120.9427181479977,4392.113836173889,12.0249523235425,TJN,"Otto Matic",1953-01-09,2019-10-25,16.427,0.150
" 24357 (2000 AC115)",,N,N,20200531.0000000,J2000,.06231402036323171,5.324096348892134,4.992330500591462,8.801808590547207,195.1510334333625,11.7,271.5919667920228,5.655862197192806,.08022970856037391,4.00874,2.973,244.6694587392689,4487.115888363164,12.285053766908,TJN,"Otto Matic",1991-03-25,2019-10-01,21.845,0.085
" 24380 (2000 AA160)",,N,N,20200531.0000000,J2000,.08204037905165809,5.255602574460416,4.824430947106813,7.175334923471235,35.53333035106836,11.2,324.9671825402854,5.686774201814019,.08180320112800483,3.83656,2.978,9.743577128993085,4400.805775762682,12.0487495571874,TJN,"Otto Matic",1978-03-15,2019-11-25,31.607,0.064
" 24390 (2000 AD177)",,N,N,20200531.0000000,J2000,.05506871606685886,5.259997683063548,4.970336364142587,12.63136805976125,342.9053699507016,11.6,224.8534495246216,5.54965900198451,.08170069380953797,3.98736,2.948,142.7575229716475,4406.327329841753,12.0638667483689,TJN,"Otto Matic",1951-11-05,2019-10-23,25.380,0.069
" 24403 (2000 AX193)",,N,N,20200531.0000000,J2000,.0278516682208136,5.272957818411412,5.126097146710673,22.51867429320873,328.3088573560725,11.3,254.2805612678742,5.419818490112152,.08139966698698874,4.15219,2.846,146.5408204449619,4422.622515858005,12.10848053623,TJN,"Otto Matic",1954-02-26,2019-11-28,29.392,0.074
" 24420 (2000 BU22)",,N,N,20200531.0000000,J2000,.05769274781943723,5.292809604904191,4.987452875112158,8.47950372019845,8.592012963404484,11.4,242.3028860223695,5.598166334696224,.08094213702783419,4.00355,2.975,113.8639635326976,4447.621637123369,12.176924400064,TJN,"Otto Matic",1990-05-13,2019-10-31,21.723,0.113
" 24426 (2000 CR12)",,N,N,20200531.0000000,J2000,.08456332460760814,5.288370592816723,4.841168393731033,7.361829883595291,236.2678693098712,12.2,302.5941521137142,5.735572791902412,.08104407159542239,3.86078,2.976,185.7086363688604,4442.027564917332,12.1616086650714,TJN,"Otto Matic",1996-10-13,2019-09-30,14.336,0.136
" 24443 (2000 OG)",,Y,N,20200531.0000000,J2000,.8221928342876166,2.310026400309813,.4107392469598674,25.75314555829395,231.1792463275317,16.4,218.5464185157877,4.209313553659758,.2807234282734521,.151179,2.936,178.138524282692,1282.400981685521,3.51102253712668,APO,"Otto Matic",1993-06-24,2019-03-27,,
" 24444 (2000 OP32)",,N,N,20200531.0000000,J2000,.05598066248069515,5.156360475014879,4.867703999634275,6.894204199310867,354.7295408676847,11.4,277.3273436615435,5.445016950395484,.08417617120658812,3.85137,2.983,291.4314325459324,4276.744770399159,11.7090890360004,TJN,"Otto Matic",1954-11-23,2020-02-04,23.619,0.105
" 24445 (2000 PM8)",,Y,N,20200531.0000000,J2000,.5454111959093568,2.210878634725145,1.005040674549257,23.77125984527158,219.1035310499944,14.7,359.5648865963556,3.416716594901033,.2998173213057488,.0833701,3.354,203.1543335076604,1200.731160001519,3.2874227515442,APO,"Otto Matic",1991-04-10,2019-10-28,,
" 24446 (2000 PR25)",,N,N,20200531.0000000,J2000,.08047951745762777,5.231350487226112,4.810333924362428,25.31227023009268,68.22688077899191,11.0,220.9327887996245,5.652367050089795,.08237270872352363,3.88782,2.802,287.0902790557546,4370.379529563689,11.965447035082,TJN,"Otto Matic",1951-08-06,2020-02-04,31.392,0.086
" 24448 (2000 QE42)",,N,N,20200531.0000000,J2000,.0527316458042329,5.159168101847225,4.88711667685612,8.8510061317008,197.7780594762064,11.4,222.2384025880756,5.431219526838329,.08410746736252613,3.88289,2.974,156.8459900034114,4280.238262891709,11.718653697171,TJN,"Otto Matic",1988-10-09,2020-01-26,25.907,0.072
" 24449 (2000 QL63)",,N,N,20200531.0000000,J2000,.04919992841172035,5.224019726341887,4.966998329784452,36.9306034079673,219.7260327217142,11.9,214.513611529,5.481041122899323,.08254615746340199,3.99747,2.596,158.4515460790734,4361.196342296262,11.9403048385935,TJN,"Otto Matic",1951-08-10,2019-05-09,22.792,0.059
" 24451 (2000 QS104)",,N,N,20200531.0000000,J2000,.1295244739541976,5.287342468029433,4.602502216242232,21.38523299631245,323.3889606057596,10.3,236.9543647685525,5.972182719816634,.08106771129811044,3.62458,2.846,28.55395627823975,4440.732250059106,12.1580622862672,TJN,"Otto Matic",1954-12-21,2020-02-03,40.666,0.089
" 24452 (2000 QU167)",,N,N,20200531.0000000,J2000,.06030430658521568,5.186791843812914,4.874005958269924,6.861221468425329,213.6439243548632,11.8,159.5299065525901,5.499577729355904,.08343645524337522,3.89203,2.982,226.0368155042209,4314.660767285936,11.8128973779218,TJN,"Otto Matic",1953-08-16,2020-01-27,18.689,0.184
" 24453 (2000 QG173)",,N,N,20200531.0000000,J2000,.05505639238950634,5.165686624276451,4.881282554529062,9.778342420174447,355.5199420833873,11.2,281.2144851563073,5.45009069402384,.08394831618197436,3.86501,2.968,291.6794349949798,4288.35283866361,11.7408701948353,TJN,"Otto Matic",1953-12-31,2020-02-03,27.932,0.090
" 24454 (2000 QF198)",,N,N,20200531.0000000,J2000,.03142959419984706,5.065030070598697,4.905838230869757,4.176272595770172,260.3656806087797,11.4,248.2452404484974,5.224221910327636,.08646314566382192,3.9039,2.994,95.25173619259766,4163.623671520338,11.3993803463938,TJN,"Otto Matic",1985-03-23,2020-01-27,28.224,0.067
" 24456 (2000 RO25)",,N,N,20200531.0000000,J2000,.04118090457554502,5.199118969571408,4.985014547408581,8.065673567906353,142.0187771303113,12.0,241.3872556433735,5.413223391734233,.08313988910054405,3.98761,2.979,220.8349271724038,4330.051481842116,11.855034857884,TJN,"Otto Matic",1953-08-16,2020-01-27,20.613,0.087
" 24458 (2000 RP100)",,N,N,20200531.0000000,J2000,.09060377430335191,5.213143939506383,4.74081342260046,18.22097568755169,2.485803247146781,11.8,335.2003004228454,5.685474456412305,.08280460682418407,3.72475,2.892,268.4117532686333,4347.584196183366,11.9030368136437,TJN,"Otto Matic",1954-10-05,2019-05-10,25.686,0.061
" 24459 (2000 RF103)",,N,N,20200531.0000000,J2000,.1188646969354915,5.267075701449661,4.641006344460556,15.51344563594028,6.513678032017091,11.8,267.4613501625854,5.893145058438767,.08153606222097044,3.6275,2.913,307.7767335263367,4415.224260209745,12.08822521618,TJN,"Otto Matic",1974-07-23,2020-01-28,28.326,0.050
" 24467 (2000 SS165)",,N,N,20200531.0000000,J2000,.1012629201778241,5.251585114530029,4.719794270270325,16.39191978190323,81.55046118734998,11.8,272.7594308838844,5.783375958789732,.08189708818879533,3.75775,2.908,243.4815800533823,4395.760679184355,12.0349368355492,TJN,"Otto Matic",1953-11-29,2019-05-04,21.164,0.082
" 24470 (2000 SJ310)",,N,N,20200531.0000000,J2000,.08384138628994733,5.231459951255413,4.792847096621819,23.95651303853981,67.65251606560753,10.9,281.864506785065,5.670072805889008,.08237012336450789,3.85896,2.821,260.7435216772863,4370.516703087989,11.9658225957234,TJN,"Otto Matic",1990-10-16,2020-01-31,33.067,0.077
" 24471 (2000 SH313)",,N,N,20200531.0000000,J2000,.04474780069015576,5.319840069422836,5.081788926292799,26.96151295219899,139.4942641856491,11.1,208.7810302366718,5.557891212552875,.08032601268334412,4.11964,2.779,241.6868535740634,4481.736214383853,12.2703250222693,TJN,"Otto Matic",1988-10-08,2019-05-08,29.125,0.083
" 24472 (2000 SY317)",,N,N,20200531.0000000,J2000,.04369941532548707,5.184481674830304,4.957922856874517,21.16678841356099,138.2725045874484,11.5,235.6341301895857,5.41104049278609,.08349222951176623,3.98782,2.864,237.7106487924239,4311.778498492085,11.8050061560358,TJN,"Otto Matic",1954-09-28,2019-07-05,28.723,0.065
" 24475 (2000 VN2)",,Y,N,20200531.0000000,J2000,.4424027638606225,1.97436591598952,1.100900977883547,14.6416187669579,32.6311713545793,16.3,5.627996597506626,2.847830854095493,.3552733296787848,.149828,3.704,76.47634547969497,1013.304320719736,2.77427603208689,AMO,"Otto Matic",2000-11-01,2019-08-27,,
" 24479 (2000 WU157)",,N,N,20200531.0000000,J2000,.0872511735635224,5.159203712297407,4.709057133746177,21.75001996762628,18.95558181242931,11.9,248.7298262924575,5.609350290848638,.08410659655965366,3.73222,2.851,94.99439112930878,4280.282578604467,11.7187750269801,TJN,"Otto Matic",1989-01-31,2019-10-03,,
" 24485 (2000 YL102)",,N,N,20200531.0000000,J2000,.04268105668383053,5.142681142007194,4.923186076678319,13.27439036402535,190.3686466864843,11.4,14.47741105711419,5.362176207336069,.08451225249141868,3.915,2.945,151.251507147885,4259.737368100018,11.6625253062287,TJN,"Otto Matic",1982-08-12,2019-10-23,26.422,0.084
" 24486 (2000 YR102)",,N,N,20200531.0000000,J2000,.07660997149015987,5.178322371356635,4.781611242120146,8.289069407534058,140.2055057900799,11.1,21.38552836835285,5.575033500593124,.08364123728801726,3.77644,2.973,189.9930061331741,4304.097018081473,11.7839754088473,TJN,"Otto Matic",1955-04-16,2020-01-06,33.157,0.064
" 24498 (2001 AC25)",,N,N,20200531.0000000,J2000,.03480092857213608,5.24769154280497,5.065067004255211,13.01249295813534,333.2962341035136,11.9,209.839212839509,5.430316081354728,.08198825151019336,4.08223,2.947,163.1393875661843,4390.873001545133,12.0215551034774,TJN,"Otto Matic",1986-11-27,2019-12-06,,
" 24501 (2001 AN37)",,N,N,20200531.0000000,J2000,.1049946062828003,5.188436761940011,4.643678886896912,20.25373887263039,89.67609145900587,11.6,275.4068262340231,5.733194636983109,.08339677992339696,3.73561,2.866,348.5805555135088,4316.713431030232,11.8185172649698,TJN,"Otto Matic",1953-03-14,2016-06-07,24.543,0.074
" 24505 (2001 BZ)",,N,N,20200531.0000000,J2000,.04957270464949535,5.235389595782022,4.975857173625278,17.45180789431338,347.85031101933,11.1,28.51433772444646,5.494922017938765,.08227740116533777,3.96899,2.905,348.0712726804653,4375.442039990716,11.9793074332395,TJN,"Otto Matic",1996-11-09,2020-01-08,31.888,0.076
" 24506 (2001 BS15)",,N,N,20200531.0000000,J2000,.02950136385822345,5.32108545085343,5.164106172847104,11.81646389901102,125.3370874677705,10.7,250.1677573356304,5.478064728859756,.08029781430014238,4.19529,2.957,340.1064057284548,4483.31007683931,12.2746340228318,TJN,"Otto Matic",1960-10-17,2019-12-06,39.052,0.046
" 24508 (2001 BL26)",,N,N,20200531.0000000,J2000,.07991782745879029,5.226828778589192,4.809111978105261,2.375335944976744,331.9175841972068,12.2,277.650525475057,5.644545579073123,.08247962228829615,3.82236,2.992,90.02268314444972,4364.714459308138,11.9499369180237,TJN,"Otto Matic",1977-02-11,2019-10-25,,
" 24519 (2001 CH)",,N,N,20200531.0000000,J2000,.08682390157718421,5.219244022429419,4.7660888931187,13.5000438518699,137.4531646714291,11.5,223.8780601541631,5.672399151740137,.082659480246481,3.79356,2.937,355.7058122430219,4355.217319616839,11.9239351666443,TJN,"Otto Matic",1996-09-14,2019-10-31,26.279,0.064
" 24528 (2001 CP11)",,N,N,20200531.0000000,J2000,.1061040473692228,5.260701294456724,4.702519595114356,16.71916085291116,319.76613648,11.7,262.804750794473,5.818882993799091,.08168430332842665,3.7376,2.904,118.7191871098617,4407.21148777574,12.0662874408644,TJN,"Otto Matic",1990-02-28,2017-07-03,,
" 24530 (2001 CP18)",,N,N,20200531.0000000,J2000,.1188688177000861,5.140389682852391,4.529357638734007,11.43190791075964,249.5496213971476,11.6,319.1257091812411,5.751421726970776,.08456876901063851,3.55834,2.947,149.8397733107232,4256.890625364465,11.6547313493894,TJN,"Otto Matic",1980-03-21,2019-11-29,25.883,0.073
" 24531 (2001 CE21)",,N,N,20200531.0000000,J2000,.08918991414086921,5.249296810366629,4.781112478550091,22.48224633371036,236.6115173352698,11.6,269.1236429776936,5.717481142183167,.08195064561092624,3.84581,2.840,190.587060319957,4392.887906083833,12.0270716114547,TJN,"Otto Matic",1951-01-04,2019-08-28,20.624,0.104
